,file name,startX,startY,endX,endY
57,20220804090001.jpg,0.5046875,0.6895833333333333,0.5921875,0.8479166666666667
58,20220804093001.jpg,0.50625,0.6875,0.5859375,0.8520833333333333
59,20220804100001.jpg,0.50625,0.6875,0.5890625,0.84375
60,20220804103001.jpg,0.5015625,0.6875,0.590625,0.8479166666666667
61,20220804110001.jpg,0.503125,0.6854166666666667,0.5875,0.8520833333333333
62,20220804113001.jpg,0.5109375,0.6875,0.5890625,0.8520833333333333
63,20220804120001.jpg,0.5109375,0.6895833333333333,0.590625,0.85
64,20220804123001.jpg,0.509375,0.6875,0.5921875,0.8520833333333333
65,20220804130001.jpg,0.5125,0.6854166666666667,0.5921875,0.8541666666666666
66,20220804133001.jpg,0.5140625,0.6875,0.5921875,0.8520833333333333
67,20220804140001.jpg,0.5078125,0.6854166666666667,0.5921875,0.8458333333333333
68,20220804143001.jpg,0.5046875,0.6875,0.590625,0.8520833333333333
69,20220804150001.jpg,0.5078125,0.68125,0.590625,0.8541666666666666
70,20220804153001.jpg,0.5046875,0.6875,0.5921875,0.8458333333333333
71,20220804160001.jpg,0.5046875,0.6854166666666667,0.590625,0.8479166666666667
72,20220804163001.jpg,0.5078125,0.6895833333333333,0.5875,0.8479166666666667
73,20220804170001.jpg,0.5109375,0.6854166666666667,0.590625,0.85625
74,20220804173001.jpg,0.50625,0.6854166666666667,0.59375,0.8520833333333333
75,20220804180001.jpg,0.5125,0.6895833333333333,0.590625,0.8520833333333333
76,20220804183001.jpg,0.5125,0.6916666666666667,0.5921875,0.8520833333333333
77,20220804190001.jpg,0.509375,0.69375,0.5890625,0.8541666666666666
78,20220804193001.jpg,0.5078125,0.6895833333333333,0.5890625,0.8479166666666667
79,20220804200001.jpg,0.5046875,0.6916666666666667,0.5921875,0.84375
80,20220804203001.jpg,0.5046875,0.6916666666666667,0.5921875,0.85
81,20220805030001.jpg,0.5109375,0.6895833333333333,0.5875,0.8354166666666667
82,20220805033001.jpg,0.5109375,0.6854166666666667,0.590625,0.8458333333333333
83,20220805040001.jpg,0.50625,0.6833333333333333,0.5859375,0.8520833333333333
84,20220805043001.jpg,0.50625,0.6833333333333333,0.5828125,0.8541666666666666
85,20220805053001.jpg,0.50625,0.6854166666666667,0.5859375,0.8458333333333333
86,20220805060001.jpg,0.5078125,0.6875,0.5828125,0.8520833333333333
87,20220805063001.jpg,0.509375,0.68125,0.5875,0.85
88,20220805070001.jpg,0.503125,0.6875,0.5921875,0.8520833333333333
89,20220805073001.jpg,0.5078125,0.68125,0.5875,0.8416666666666667
90,20220805080001.jpg,0.5046875,0.6854166666666667,0.584375,0.8520833333333333
91,20220805083001.jpg,0.50625,0.6875,0.5921875,0.84375
92,20220805090001.jpg,0.503125,0.6875,0.5875,0.8520833333333333
93,20220805093001.jpg,0.503125,0.68125,0.59375,0.85625
94,20220805100001.jpg,0.50625,0.6833333333333333,0.5859375,0.8520833333333333
95,20220805103001.jpg,0.5078125,0.6875,0.5890625,0.85
96,20220805110001.jpg,0.50625,0.6875,0.5875,0.8520833333333333
97,20220805113001.jpg,0.5046875,0.6854166666666667,0.5875,0.8520833333333333
98,20220805120001.jpg,0.50625,0.68125,0.5921875,0.8416666666666667
99,20220805123001.jpg,0.5015625,0.6895833333333333,0.590625,0.84375
100,20220805130001.jpg,0.50625,0.6791666666666667,0.5921875,0.8479166666666667
101,20220805133001.jpg,0.5109375,0.6854166666666667,0.590625,0.8520833333333333
102,20220805140001.jpg,0.5109375,0.68125,0.5921875,0.85
103,20220805143001.jpg,0.5046875,0.6833333333333333,0.590625,0.8479166666666667
104,20220805150001.jpg,0.50625,0.68125,0.5921875,0.8395833333333333
105,20220805153001.jpg,0.5015625,0.6854166666666667,0.590625,0.8479166666666667
106,20220805160001.jpg,0.5015625,0.6833333333333333,0.5953125,0.85625
107,20220805163001.jpg,0.5125,0.6854166666666667,0.5921875,0.85
108,20220805170001.jpg,0.5046875,0.68125,0.5890625,0.8583333333333333
109,20220805173001.jpg,0.503125,0.6833333333333333,0.584375,0.8479166666666667
110,20220805180001.jpg,0.5125,0.6854166666666667,0.5890625,0.8416666666666667
111,20220805183001.jpg,0.5140625,0.6916666666666667,0.5921875,0.8479166666666667
112,20220805190001.jpg,0.5125,0.6916666666666667,0.590625,0.8458333333333333
113,20220805193001.jpg,0.5,0.6916666666666667,0.5890625,0.8520833333333333
114,20220805200001.jpg,0.509375,0.6916666666666667,0.5859375,0.8479166666666667
115,20220805203001.jpg,0.515625,0.6916666666666667,0.5890625,0.8458333333333333
116,20220806030001.jpg,0.5046875,0.6854166666666667,0.5859375,0.85
117,20220806033001.jpg,0.503125,0.6791666666666667,0.5921875,0.8520833333333333
118,20220806040001.jpg,0.509375,0.6833333333333333,0.5890625,0.8520833333333333
119,20220806043001.jpg,0.50625,0.68125,0.5921875,0.85
120,20220806050001.jpg,0.503125,0.68125,0.5921875,0.8520833333333333
121,20220806053001.jpg,0.50625,0.6791666666666667,0.5984375,0.8520833333333333
122,20220806060001.jpg,0.5046875,0.6833333333333333,0.59375,0.84375
123,20220806063001.jpg,0.5109375,0.6854166666666667,0.5921875,0.85
124,20220806070001.jpg,0.5078125,0.6916666666666667,0.5921875,0.85
125,20220806073001.jpg,0.5109375,0.68125,0.59375,0.8541666666666666
126,20220806080001.jpg,0.5078125,0.6854166666666667,0.5921875,0.8520833333333333
127,20220806083001.jpg,0.5125,0.6875,0.59375,0.84375
128,20220806090001.jpg,0.515625,0.6895833333333333,0.5921875,0.8520833333333333
129,20220806093001.jpg,0.50625,0.6833333333333333,0.5921875,0.84375
130,20220806100001.jpg,0.5125,0.68125,0.5953125,0.8520833333333333
131,20220806103001.jpg,0.5046875,0.6791666666666667,0.5921875,0.8520833333333333
132,20220806110001.jpg,0.5125,0.6895833333333333,0.596875,0.85625
133,20220806113001.jpg,0.5046875,0.6833333333333333,0.5921875,0.85
134,20220806120002.jpg,0.5046875,0.68125,0.5890625,0.8541666666666666
135,20220806123001.jpg,0.5078125,0.6895833333333333,0.590625,0.8416666666666667
136,20220806130001.jpg,0.509375,0.6916666666666667,0.5921875,0.85
137,20220806133001.jpg,0.5078125,0.68125,0.590625,0.8583333333333333
138,20220806140001.jpg,0.50625,0.6833333333333333,0.5921875,0.84375
139,20220806143001.jpg,0.50625,0.6895833333333333,0.59375,0.8604166666666667
140,20220806150001.jpg,0.5109375,0.6875,0.59375,0.8520833333333333
141,20220806153001.jpg,0.50625,0.6833333333333333,0.5921875,0.8520833333333333
142,20220806160001.jpg,0.5109375,0.6875,0.5921875,0.8520833333333333
143,20220806163001.jpg,0.503125,0.6854166666666667,0.590625,0.8604166666666667
144,20220806170001.jpg,0.5109375,0.6854166666666667,0.590625,0.85
145,20220806173001.jpg,0.5125,0.6833333333333333,0.5828125,0.8520833333333333
146,20220806180001.jpg,0.5078125,0.6833333333333333,0.590625,0.8520833333333333
147,20220806190001.jpg,0.5078125,0.68125,0.5921875,0.85625
148,20220806200001.jpg,0.5046875,0.6854166666666667,0.59375,0.8520833333333333
149,20220806203001.jpg,0.5046875,0.68125,0.59375,0.8479166666666667
150,20220807030001.jpg,0.503125,0.6770833333333334,0.5921875,0.85
151,20220807033001.jpg,0.5046875,0.66875,0.584375,0.8520833333333333
152,20220807040001.jpg,0.5078125,0.6791666666666667,0.5890625,0.85
153,20220807043001.jpg,0.5015625,0.6791666666666667,0.5890625,0.8479166666666667
154,20220807050001.jpg,0.5,0.6770833333333334,0.590625,0.8458333333333333
155,20220807053001.jpg,0.5078125,0.6791666666666667,0.59375,0.8541666666666666
156,20220807060001.jpg,0.5109375,0.6854166666666667,0.59375,0.85
157,20220807063001.jpg,0.509375,0.68125,0.5921875,0.84375
158,20220807070001.jpg,0.5109375,0.6875,0.5921875,0.8583333333333333
159,20220807073001.jpg,0.5015625,0.6729166666666667,0.59375,0.8520833333333333
160,20220807080001.jpg,0.5,0.68125,0.5953125,0.8541666666666666
161,20220807083001.jpg,0.5109375,0.68125,0.59375,0.8520833333333333
162,20220807090001.jpg,0.50625,0.6854166666666667,0.596875,0.85625
163,20220807093001.jpg,0.509375,0.6770833333333334,0.5921875,0.85625
164,20220807100001.jpg,0.5046875,0.6770833333333334,0.5921875,0.8479166666666667
165,20220807103001.jpg,0.509375,0.68125,0.5921875,0.8541666666666666
166,20220807110001.jpg,0.5125,0.6791666666666667,0.590625,0.8479166666666667
167,20220807113001.jpg,0.5078125,0.6770833333333334,0.59375,0.8520833333333333
168,20220807120001.jpg,0.50625,0.6770833333333334,0.5875,0.8458333333333333
169,20220807123001.jpg,0.509375,0.6770833333333334,0.596875,0.85
170,20220807130001.jpg,0.5078125,0.68125,0.5953125,0.8416666666666667
171,20220807133001.jpg,0.5125,0.675,0.596875,0.8458333333333333
172,20220807140001.jpg,0.5046875,0.6791666666666667,0.5953125,0.85
173,20220807143001.jpg,0.5109375,0.6708333333333333,0.590625,0.8520833333333333
174,20220807150001.jpg,0.5109375,0.6770833333333334,0.59375,0.85625
175,20220807160001.jpg,0.5140625,0.6791666666666667,0.59375,0.8479166666666667
176,20220807163001.jpg,0.5109375,0.6833333333333333,0.5890625,0.8479166666666667
177,20220807170001.jpg,0.50625,0.6770833333333334,0.59375,0.8520833333333333
178,20220807173002.jpg,0.5125,0.6791666666666667,0.5890625,0.85
179,20220807180001.jpg,0.503125,0.6770833333333334,0.590625,0.8520833333333333
180,20220807183001.jpg,0.5109375,0.6708333333333333,0.5921875,0.8479166666666667
181,20220807190001.jpg,0.5015625,0.68125,0.59375,0.84375
182,20220807193001.jpg,0.5,0.6770833333333334,0.596875,0.8479166666666667
183,20220807200001.jpg,0.509375,0.6791666666666667,0.5875,0.85
184,20220807203001.jpg,0.503125,0.66875,0.5875,0.8416666666666667
185,20220808030001.jpg,0.509375,0.66875,0.590625,0.8583333333333333
186,20220808033001.jpg,0.503125,0.6729166666666667,0.58125,0.85
187,20220808040001.jpg,0.5109375,0.6729166666666667,0.5890625,0.8520833333333333
188,20220808043001.jpg,0.5109375,0.66875,0.5859375,0.8520833333333333
189,20220808050001.jpg,0.509375,0.66875,0.590625,0.8520833333333333
190,20220808053001.jpg,0.5140625,0.6604166666666667,0.5921875,0.8479166666666667
191,20220808060001.jpg,0.5109375,0.6666666666666666,0.5890625,0.8583333333333333
192,20220808063001.jpg,0.5015625,0.6708333333333333,0.590625,0.8541666666666666
193,20220808070001.jpg,0.5046875,0.6770833333333334,0.59375,0.8520833333333333
194,20220808073001.jpg,0.5046875,0.6708333333333333,0.5890625,0.8583333333333333
195,20220808080001.jpg,0.5015625,0.6666666666666666,0.59375,0.8479166666666667
196,20220808083001.jpg,0.5125,0.6645833333333333,0.5984375,0.8541666666666666
197,20220808090001.jpg,0.503125,0.66875,0.5921875,0.85625
198,20220808093001.jpg,0.509375,0.6770833333333334,0.5890625,0.85625
199,20220808100002.jpg,0.50625,0.6708333333333333,0.5953125,0.84375
200,20220808103001.jpg,0.5046875,0.6604166666666667,0.5921875,0.8458333333333333
201,20220808110001.jpg,0.5078125,0.6666666666666666,0.5921875,0.85625
202,20220808113001.jpg,0.5078125,0.6708333333333333,0.5875,0.8625
203,20220808120001.jpg,0.5109375,0.6666666666666666,0.590625,0.8520833333333333
204,20220808123001.jpg,0.5078125,0.6666666666666666,0.5921875,0.8479166666666667
205,20220808130001.jpg,0.5078125,0.66875,0.596875,0.8520833333333333
206,20220808133001.jpg,0.5,0.6645833333333333,0.5921875,0.8416666666666667
207,20220808140001.jpg,0.509375,0.6708333333333333,0.59375,0.85
208,20220808143001.jpg,0.503125,0.66875,0.5921875,0.85
209,20220808150001.jpg,0.5015625,0.6708333333333333,0.6,0.8395833333333333
210,20220808153001.jpg,0.50625,0.675,0.6,0.8479166666666667
211,20220808160001.jpg,0.5125,0.66875,0.5953125,0.8541666666666666
212,20220808163001.jpg,0.509375,0.6708333333333333,0.5953125,0.8520833333333333
213,20220808170001.jpg,0.509375,0.6666666666666666,0.5921875,0.84375
214,20220808173001.jpg,0.503125,0.6708333333333333,0.6015625,0.85
215,20220808180001.jpg,0.50625,0.66875,0.5984375,0.85
216,20220808183001.jpg,0.5078125,0.66875,0.5984375,0.8458333333333333
217,20220808190001.jpg,0.50625,0.6666666666666666,0.5921875,0.8520833333333333
218,20220808193001.jpg,0.5015625,0.6583333333333333,0.596875,0.8541666666666666
219,20220808200001.jpg,0.503125,0.6625,0.5921875,0.8458333333333333
220,20220808203001.jpg,0.5,0.6666666666666666,0.5921875,0.8520833333333333
221,20220809030001.jpg,0.50625,0.6583333333333333,0.5921875,0.8520833333333333
222,20220809033001.jpg,0.503125,0.6604166666666667,0.5921875,0.8520833333333333
223,20220809040001.jpg,0.5046875,0.6583333333333333,0.5921875,0.85
224,20220809043001.jpg,0.50625,0.6645833333333333,0.5921875,0.85625
225,20220809050001.jpg,0.5078125,0.6645833333333333,0.5984375,0.85625
226,20220809053001.jpg,0.509375,0.6604166666666667,0.59375,0.8458333333333333
227,20220809063001.jpg,0.503125,0.6604166666666667,0.5953125,0.8416666666666667
228,20220809070001.jpg,0.5015625,0.6625,0.5921875,0.85
229,20220809073001.jpg,0.503125,0.6583333333333333,0.596875,0.85
230,20220809080001.jpg,0.5046875,0.6583333333333333,0.5953125,0.8520833333333333
231,20220809083001.jpg,0.503125,0.6583333333333333,0.6,0.8520833333333333
232,20220809090001.jpg,0.5109375,0.6583333333333333,0.5953125,0.8395833333333333
233,20220809093001.jpg,0.50625,0.6666666666666666,0.5984375,0.8458333333333333
234,20220809100001.jpg,0.5,0.65625,0.5921875,0.85
235,20220809103001.jpg,0.5125,0.6625,0.6,0.8520833333333333
236,20220809110001.jpg,0.5046875,0.6604166666666667,0.6,0.8604166666666667
237,20220809113001.jpg,0.509375,0.6645833333333333,0.5953125,0.8604166666666667
238,20220809120001.jpg,0.5078125,0.6583333333333333,0.596875,0.8458333333333333
239,20220809123001.jpg,0.5109375,0.6625,0.603125,0.8583333333333333
240,20220809130001.jpg,0.5,0.6604166666666667,0.596875,0.85
241,20220809133001.jpg,0.50625,0.6604166666666667,0.5921875,0.8520833333333333
242,20220809140001.jpg,0.50625,0.6583333333333333,0.596875,0.8479166666666667
243,20220809143001.jpg,0.5,0.65625,0.596875,0.85625
244,20220809160001.jpg,0.5125,0.65625,0.60625,0.8479166666666667
245,20220809163001.jpg,0.503125,0.6520833333333333,0.5984375,0.8458333333333333
246,20220809170001.jpg,0.49375,0.6541666666666667,0.60625,0.8395833333333333
247,20220809173001.jpg,0.50625,0.65625,0.5984375,0.8458333333333333
248,20220809180001.jpg,0.5125,0.65625,0.5953125,0.8458333333333333
249,20220809183001.jpg,0.5171875,0.65625,0.5921875,0.85
250,20220809190001.jpg,0.5140625,0.6583333333333333,0.5984375,0.8395833333333333
251,20220809193001.jpg,0.509375,0.6520833333333333,0.5984375,0.85625
252,20220809200001.jpg,0.5078125,0.6541666666666667,0.6015625,0.8520833333333333
253,20220809203001.jpg,0.5,0.65,0.5984375,0.8520833333333333
254,20220810030001.jpg,0.490625,0.6416666666666667,0.59375,0.84375
255,20220810033001.jpg,0.50625,0.65,0.6046875,0.8458333333333333
256,20220810040001.jpg,0.5,0.6479166666666667,0.6,0.8458333333333333
257,20220810043001.jpg,0.50625,0.6458333333333334,0.5921875,0.8583333333333333
258,20220810050001.jpg,0.503125,0.65,0.603125,0.8520833333333333
259,20220810053001.jpg,0.5015625,0.6458333333333334,0.596875,0.85
260,20220810060001.jpg,0.4984375,0.6458333333333334,0.6,0.8479166666666667
261,20220810063001.jpg,0.503125,0.65,0.603125,0.85
262,20220810070001.jpg,0.4984375,0.6479166666666667,0.603125,0.85625
263,20220810073002.jpg,0.496875,0.65,0.5921875,0.8520833333333333
264,20220810080001.jpg,0.5015625,0.6458333333333334,0.5984375,0.85625
265,20220810083001.jpg,0.503125,0.6479166666666667,0.5953125,0.8458333333333333
266,20220810090001.jpg,0.4953125,0.6520833333333333,0.6,0.8604166666666667
267,20220810093001.jpg,0.5046875,0.65,0.603125,0.85
268,20220810100001.jpg,0.503125,0.6458333333333334,0.6,0.8520833333333333
269,20220810103001.jpg,0.5,0.6520833333333333,0.5953125,0.8520833333333333
270,20220810110001.jpg,0.5125,0.65,0.60625,0.8541666666666666
271,20220810113001.jpg,0.50625,0.6458333333333334,0.6046875,0.85625
272,20220810120001.jpg,0.5046875,0.64375,0.596875,0.8583333333333333
273,20220810133001.jpg,0.503125,0.6479166666666667,0.6,0.85625
274,20220810140001.jpg,0.5,0.65,0.603125,0.8520833333333333
275,20220810143001.jpg,0.509375,0.6416666666666667,0.6015625,0.85625
276,20220810150001.jpg,0.5125,0.6520833333333333,0.6,0.8520833333333333
277,20220810153001.jpg,0.50625,0.6458333333333334,0.603125,0.85
278,20220810160001.jpg,0.5109375,0.6541666666666667,0.6,0.85
279,20220810163001.jpg,0.503125,0.6416666666666667,0.6,0.8458333333333333
280,20220810170001.jpg,0.503125,0.6479166666666667,0.6015625,0.84375
281,20220810173001.jpg,0.5,0.6458333333333334,0.603125,0.8520833333333333
282,20220810180001.jpg,0.5109375,0.6458333333333334,0.6,0.8416666666666667
283,20220810183001.jpg,0.5078125,0.6416666666666667,0.6,0.8520833333333333
284,20220810190001.jpg,0.5,0.6395833333333333,0.6,0.8520833333333333
285,20220810193001.jpg,0.5046875,0.6333333333333333,0.5984375,0.8479166666666667
286,20220810200001.jpg,0.503125,0.6395833333333333,0.5921875,0.8479166666666667
287,20220810203001.jpg,0.503125,0.6375,0.596875,0.84375
288,20220811030001.jpg,0.509375,0.6354166666666666,0.590625,0.8520833333333333
289,20220811033001.jpg,0.509375,0.6291666666666667,0.596875,0.8458333333333333
290,20220811040001.jpg,0.5,0.63125,0.5984375,0.85625
291,20220811043001.jpg,0.5078125,0.6333333333333333,0.5953125,0.8541666666666666
292,20220811050001.jpg,0.50625,0.6354166666666666,0.5921875,0.8458333333333333
293,20220811053001.jpg,0.503125,0.63125,0.59375,0.8458333333333333
294,20220811060001.jpg,0.503125,0.6291666666666667,0.5984375,0.8479166666666667
295,20220811063001.jpg,0.5015625,0.6395833333333333,0.5984375,0.8416666666666667
296,20220811070001.jpg,0.5046875,0.6354166666666666,0.6,0.84375
297,20220811073001.jpg,0.5,0.6333333333333333,0.596875,0.85
298,20220811080001.jpg,0.5046875,0.6375,0.5984375,0.8604166666666667
299,20220811083001.jpg,0.5046875,0.6375,0.59375,0.85625
300,20220811090001.jpg,0.5,0.63125,0.603125,0.84375
301,20220811093001.jpg,0.5046875,0.6395833333333333,0.6,0.8520833333333333
302,20220811100001.jpg,0.50625,0.6333333333333333,0.6,0.8416666666666667
303,20220811103001.jpg,0.5046875,0.6354166666666666,0.5953125,0.85
304,20220811110001.jpg,0.5109375,0.6416666666666667,0.5984375,0.8520833333333333
305,20220811113001.jpg,0.5,0.6375,0.5984375,0.84375
306,20220811120001.jpg,0.5109375,0.6395833333333333,0.596875,0.84375
307,20220811123001.jpg,0.50625,0.6395833333333333,0.5984375,0.8354166666666667
308,20220811130001.jpg,0.4984375,0.6333333333333333,0.590625,0.8375
309,20220811133001.jpg,0.5125,0.6395833333333333,0.603125,0.8583333333333333
310,20220811140001.jpg,0.5,0.6354166666666666,0.6015625,0.8458333333333333
311,20220811143001.jpg,0.503125,0.63125,0.6015625,0.85
312,20220811150001.jpg,0.5015625,0.63125,0.5953125,0.85
313,20220811153001.jpg,0.5,0.6354166666666666,0.6015625,0.8458333333333333
314,20220811160001.jpg,0.5015625,0.6354166666666666,0.596875,0.84375
315,20220811170001.jpg,0.5046875,0.63125,0.5984375,0.8458333333333333
316,20220811173001.jpg,0.503125,0.6270833333333333,0.6,0.8520833333333333
317,20220811180001.jpg,0.5078125,0.6270833333333333,0.5984375,0.8458333333333333
318,20220811183001.jpg,0.5046875,0.63125,0.5953125,0.8479166666666667
319,20220811190001.jpg,0.5046875,0.625,0.59375,0.8479166666666667
320,20220811193001.jpg,0.5046875,0.6354166666666666,0.59375,0.8416666666666667
321,20220811200001.jpg,0.5078125,0.625,0.5953125,0.84375
322,20220811203001.jpg,0.5078125,0.6291666666666667,0.5984375,0.8583333333333333
323,20220812030001.jpg,0.4984375,0.6229166666666667,0.590625,0.8520833333333333
324,20220812033001.jpg,0.5078125,0.6291666666666667,0.5984375,0.84375
325,20220812040001.jpg,0.496875,0.63125,0.5953125,0.8520833333333333
326,20220812043001.jpg,0.50625,0.6229166666666667,0.5921875,0.85
327,20220812050001.jpg,0.5125,0.6229166666666667,0.5921875,0.8520833333333333
328,20220812053001.jpg,0.5046875,0.61875,0.5890625,0.85
329,20220812060001.jpg,0.5046875,0.6229166666666667,0.6,0.8479166666666667
330,20220812063001.jpg,0.5109375,0.6229166666666667,0.5984375,0.8520833333333333
331,20220812070001.jpg,0.5078125,0.6229166666666667,0.60625,0.8541666666666666
332,20220812073001.jpg,0.50625,0.6145833333333334,0.6046875,0.8583333333333333
333,20220812080001.jpg,0.5109375,0.6229166666666667,0.596875,0.85
334,20220812083001.jpg,0.50625,0.6229166666666667,0.5984375,0.8458333333333333
335,20220812093001.jpg,0.50625,0.6166666666666667,0.6046875,0.85
336,20220812100001.jpg,0.50625,0.6208333333333333,0.5984375,0.8520833333333333
337,20220812103001.jpg,0.5125,0.61875,0.6,0.8520833333333333
338,20220812110001.jpg,0.5109375,0.6229166666666667,0.6,0.84375
339,20220812113001.jpg,0.50625,0.6145833333333334,0.6,0.84375
340,20220812120001.jpg,0.50625,0.6208333333333333,0.6,0.85
341,20220812123001.jpg,0.509375,0.6166666666666667,0.5953125,0.85
342,20220812130001.jpg,0.509375,0.6145833333333334,0.596875,0.8583333333333333
343,20220812133001.jpg,0.5078125,0.61875,0.6,0.8479166666666667
344,20220812140001.jpg,0.50625,0.6145833333333334,0.6,0.8520833333333333
345,20220812143001.jpg,0.50625,0.6166666666666667,0.6,0.85
346,20220812150001.jpg,0.5015625,0.6166666666666667,0.5953125,0.8520833333333333
347,20220812153001.jpg,0.50625,0.6166666666666667,0.5984375,0.8520833333333333
348,20220812160001.jpg,0.509375,0.6145833333333334,0.6,0.85
349,20220812163001.jpg,0.509375,0.6125,0.6,0.8479166666666667
350,20220812170001.jpg,0.5015625,0.6104166666666667,0.6,0.8520833333333333
351,20220812173001.jpg,0.5046875,0.6104166666666667,0.6046875,0.8625
352,20220812180001.jpg,0.5078125,0.60625,0.6015625,0.84375
353,20220812183001.jpg,0.503125,0.60625,0.6015625,0.85
354,20220812190001.jpg,0.509375,0.6104166666666667,0.6015625,0.8520833333333333
355,20220812193001.jpg,0.503125,0.6145833333333334,0.6015625,0.8458333333333333
356,20220812200001.jpg,0.5,0.6083333333333333,0.60625,0.8520833333333333
357,20220812203001.jpg,0.4984375,0.6083333333333333,0.6015625,0.8520833333333333
358,20220813030001.jpg,0.5,0.60625,0.6,0.8520833333333333
359,20220813033001.jpg,0.5,0.5979166666666667,0.6,0.8479166666666667
360,20220813040001.jpg,0.503125,0.60625,0.5953125,0.8354166666666667
361,20220813043001.jpg,0.503125,0.60625,0.5984375,0.8458333333333333
362,20220813050001.jpg,0.5078125,0.6041666666666666,0.59375,0.8520833333333333
363,20220813053001.jpg,0.50625,0.6020833333333333,0.603125,0.8479166666666667
364,20220813060001.jpg,0.5015625,0.6041666666666666,0.5953125,0.85625
365,20220813063001.jpg,0.5078125,0.6,0.603125,0.8541666666666666
